Timestamp,Status,Tag ID,Duty Cycle
2024-07-14 15:57:53,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:53,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:54,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:55,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:56,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:57,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:58,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:57:59,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:00,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:01,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:02,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:03,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:04,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:05,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:06,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:07,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:08,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:09,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:10,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:11,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:12,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:13,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:14,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:15,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:16,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:17,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:18,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:19,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:20,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:21,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:22,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:23,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:24,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:25,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:25,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:25,STAND BY,RFID IS READING,0.2
2024-07-14 15:58:25,Tag 4,E2 00 20 23 12 05 EE AA 00 01 00 84,0.2
